"","seqnames","idx","start","end","Log2FC","FDR","MeanDiff"
"112043","chr2",12767,42359000,42359499,-2.22215639078383,0.0426899647477558,-0.00973528957482186
"184827","chr7",8332,29954000,29954499,-2.17585776195039,0.0426899647477558,-0.0102540415554291
"95451","chr18",1637,49487000,49487499,0.246744838047038,0.0427255235816033,0.052768710804549
"98539","chr19",1151,3710500,3710999,0.29926524364577,0.0427255235816033,0.0373243249167773
"99536","chr19",1882,7678000,7678499,0.998294213416117,0.0427255235816033,0.0229771417911441
"160145","chr5",313,10632000,10632499,0.468403948667823,0.0427255235816033,0.0439883457153385
"75550","chr16",2475,29655000,29655499,-0.244675624967072,0.0427343985321287,-0.0876242406542986
"2864","chr1",2108,21509000,21509499,1.06601658053323,0.0427532551849857,0.0235876392975605
"770","chr1",20044,4760000,4760499,-1.48019083753829,0.0427699890808063,-0.00646807352210385
"43651","chr12",8027,6935500,6935999,-1.41122951896045,0.0427699890808063,-0.0177045413137413
"91205","chr17",7980,77319500,77319999,0.304039931282048,0.0427699890808063,0.0104459705225285
"100451","chr19",2590,11374000,11374499,-1.03535074357576,0.0427850637590446,-0.0240555676769441
"130702","chr20",4109,60078000,60078499,-0.79835885200096,0.0427850637590446,-0.0281761796512709
"208468","chr9",5399,131598000,131598499,-0.374798055737691,0.0428008036080564,-0.10093201367113
"51100","chr12",5959,108854500,108854999,0.67874614294098,0.0428008482784848,0.0230981794305953
"59615","chr14",977,49972000,49972499,-0.715545043863909,0.0428272638758816,-0.0212572827649208
"121876","chr2",9119,203788000,203788499,1.25626299768992,0.042835954136007,0.0150579880541143
"178072","chr6",6034,111087500,111087999,1.39142154484246,0.042835954136007,0.0169066064256242
"155639","chr4",2785,82373500,82373999,-0.454986253405377,0.0428589849218882,-0.0446783680580166
"38432","chr11",5467,72736000,72736499,0.655696379978689,0.042863927951346,0.00997694625522353
"154183","chr4",1787,40653500,40653999,0.641421929814553,0.042863927951346,0.0276914561410415
"156220","chr4",3186,89283500,89283999,-1.45229158925976,0.0428695413999522,-0.0230085056090398
"49192","chr12",4678,76560000,76560499,-0.63886488996945,0.0428939408932365,-0.0312350513454
"33067","chr11",1559,16814500,16814999,1.2660386223063,0.0429016450449172,0.015767743422552
"27032","chr10",4561,92101000,92101499,1.05930911322842,0.0429443513758897,0.0116109860147456
"47007","chr12",3128,52629500,52629999,-1.47749766311781,0.0429443513758897,-0.01823978585097
"105372","chr19",6345,42563000,42563499,-1.23770288075066,0.0429443513758897,-0.00900044365776408
"137744","chr22",2706,42430000,42430499,1.08780442483107,0.0429443513758897,0.00390913388334281
"158280","chr4",4620,152535500,152535999,-0.523936510544778,0.0429443513758897,-0.0250219726684248
"159358","chr4",5338,183508000,183508499,-1.17546772442459,0.0429443513758897,-0.0195527605828682
"194512","chr8",1584,33484500,33484999,-0.444893445675155,0.0429443513758897,-0.0245219339583082
"205219","chr9",2915,97877000,97877499,0.978789209016422,0.0429443513758897,0.0160685226366227
"209557","chr9",6145,136576000,136576499,1.23956463449958,0.0429443513758897,0.0197981796517281
"124166","chr2",10735,236567500,236567999,-1.01540987154393,0.0429460772818147,-0.0254439845384381
"81965","chr17",1040,7114500,7114999,1.52792678051884,0.0429758390435025,0.0155893500108672
"64749","chr14",4611,103931500,103931999,0.960906072537742,0.0430082767364358,0.0132158724620223
"175300","chr6",4009,41784500,41784999,0.535085590183549,0.0430082767364358,0.023652737828512
"56024","chr13",1463,48626000,48626499,-1.27494798721913,0.0430170779518624,-0.0177505763449555
"209269","chr9",6958,135883000,135883499,-1.12372289707527,0.0430170779518624,-0.0110844697725843
"48233","chr12",4029,59596000,59596499,-0.38547688118824,0.0430219848820999,-0.0328972353667833
"129128","chr20",2994,46118000,46118499,0.399693535213963,0.0430280499246987,0.0284321434548289
"192627","chr8",202,8451000,8451499,-0.944258723815146,0.0430280499246987,-0.012671307044459
"175700","chr6",4324,43817000,43817499,1.07724429831904,0.0430593647509183,0.0170203703359637
"115853","chr2",4952,96868500,96868999,-0.584569693625126,0.0430813264714734,-0.0633547116317674
"71430","chr15",4494,91291500,91291999,0.724843848037172,0.0431130717544663,0.0373173682415861
"125388","chr20",265,1859000,1859499,1.20318694359402,0.0431237051791482,0.0139240229362735
"131577","chr21",103,15224500,15224999,1.23788627254689,0.043158503757139,0.0148387562807169
"204296","chr9",2235,89153500,89153999,1.07163149797046,0.043158503757139,0.0185453809034502
"75723","chr16",2600,30093000,30093499,-0.425703372778552,0.0431663304382097,-0.0191117165145213
"63946","chr14",4066,99628500,99628999,1.0654966926781,0.0431692529508383,0.00877092907081167
"76029","chr16",2836,31032500,31032999,0.301947950088498,0.0432041936285387,0.0395961167164148
"122887","chr2",9853,219279000,219279499,0.168216212908057,0.0432041936285387,0.0830628661192182
"134618","chr22",414,21014500,21014999,-0.648326587464613,0.0432041936285387,-0.0247557304881381
"181867","chr6",8669,166584000,166584499,-0.829683041458593,0.0432041936285387,-0.0222038489774846
"21847","chr10",7425,14625500,14625999,-1.0513861299012,0.0432400829698821,-0.012000946541183
"77014","chr16",6124,57235500,57235999,-0.945391436659399,0.0432710793999489,-0.0282740267280805
"97210","chr19",196,907500,907999,-0.504130780523923,0.0432710793999489,-0.0093963133490761
"75722","chr16",2599,30092500,30092999,-0.195127407732053,0.0432893738591512,-0.109743311651687
"21871","chr10",847,14742500,14742999,-0.877955168406608,0.0433227235663499,-0.0222350371195315
"129702","chr20",3399,50003000,50003499,0.562108448231144,0.0433751357123707,0.0348995646372979
"172527","chr6",1878,26026000,26026499,0.355445058682035,0.0433933106364895,0.0215346322793551
"115480","chr2",4692,86748000,86748499,-0.742489584318318,0.04341908673341,-0.0273769671731719
"128325","chr20",2397,38143500,38143999,2.0124967572715,0.0434250303315624,0.016128181366083
"205210","chr9",2907,97832000,97832499,0.519990735793226,0.0434310633748059,0.0129296922748173
"204870","chr9",2649,93134000,93134499,0.303938478775016,0.0434410083638497,0.0608640760762849
"205753","chr9",3321,107505000,107505499,0.649491661807692,0.0434410083638497,0.0109116211118982
"81830","chr17",936,5611000,5611499,-0.389788563219527,0.0434539235274347,-0.0464059648374182
"215076","chrX",3404,153722500,153722999,1.16407968436158,0.043454511084816,0.0177307742074916
"89908","chr17",9940,72618000,72618499,-1.02040553047032,0.0434754837870562,-0.0149572531557898
"53494","chr12",7732,128783000,128783499,0.707284579199938,0.0435299572482388,0.0281202989117221
"64350","chr14",4320,101972500,101972999,0.554263032622404,0.0435512867916469,0.0373811845315529
"32639","chr11",1259,10602000,10602499,-0.895805314551134,0.0435945159580196,-0.0393079544650415
"8374","chr1",6220,72062500,72062999,-0.950339772707042,0.0435983441975256,-0.0137708459678907
"6665","chr1",4969,44722000,44722499,-0.933605038223757,0.0436000556799513,-0.0424423785462235
"145020","chr3",4219,98779000,98779499,0.680381185455772,0.0436000556799513,0.0226442661080546
"145241","chr3",4391,101899000,101899499,-0.496132856497776,0.0436000556799513,-0.0387232015565682
"95050","chr18",1341,44980000,44980499,-1.07586052204453,0.0436520596703897,-0.0114860509963441
"112164","chr2",2319,43109500,43109999,0.773193409019536,0.0437335381330155,0.038608649613542
"200351","chr8",5553,141401000,141401499,-0.956674165630127,0.0437358780489251,-0.0316896250379668
"1692","chr1",1238,12132000,12132499,-0.779426169325635,0.043766172366633,-0.0264140222817638
"146072","chr3",4945,120781000,120781499,0.762553767551407,0.043766172366633,0.0125579876876435
"17914","chr1",16618,212669500,212669999,-1.23502575856747,0.0437745775550341,-0.0179605600284851
"176149","chr6",11048,52815500,52815999,-2.04622219685734,0.0437745775550341,-0.0147617852039725
"104579","chr19",5763,39944000,39944499,-0.609540351432773,0.043775585317724,-0.0324136484719398
"65738","chr15",341,38085000,38085499,-0.716562149938313,0.0438288700271367,-0.0374949697778951
"99315","chr19",1727,6968000,6968499,-0.724889890768402,0.0438317480536785,-0.0289475085296584
"30775","chr10",7218,133293000,133293499,0.657367523603701,0.0438411628477356,0.0299767977719062
"12689","chr1",9349,155185500,155185999,0.277598975605683,0.0438442022066595,0.0445508171119955
"201325","chr9",88,2023500,2023999,-1.59600314709403,0.0439111975611908,-0.0160165487220758
"51208","chr12",6041,109817500,109817999,0.791337492187363,0.0439436389238332,0.0366426638427161
"82476","chr17",1438,8151500,8151999,-0.588389271218661,0.0439436389238332,-0.0525503981073182
"105440","chr19",6395,43580500,43580999,0.782177928793584,0.0439436389238332,0.0201822618665846
"186764","chr7",3291,73342000,73342499,0.827133853718588,0.0439436389238332,0.0168256582766819
"158551","chr4",6961,156755000,156755499,-2.14985240340838,0.0439651269725523,-0.0146870458397058
"11022","chr1",8115,119648500,119648999,0.50220706673642,0.0439741535450013,0.0127013522568467
"74578","chr16",1736,17454000,17454499,-1.07825425649461,0.0439741535450013,-0.0191401613881304
"184056","chr7",1379,22587500,22587999,-0.760448436999443,0.0440297691703389,-0.0243941782968628
"192445","chr8",6282,1814000,1814499,-1.67582880277503,0.0440297691703389,-0.0156884037627936
"76253","chr16",3001,46658500,46658999,-0.491074908433032,0.0440396572483836,-0.0201552765773097
"90232","chr17",7257,74567000,74567499,-0.82505953861326,0.0440396572483836,-0.0251082478003212
"90372","chr17",7358,74780000,74780499,-0.217115525584462,0.0440396572483836,-0.0911520664816284
"98753","chr19",1295,4374500,4374999,0.490380981539992,0.0440396572483836,0.0302853703729547
"110290","chr2",963,23381000,23381499,0.707515617299997,0.0440396572483836,0.0160126010875824
"112311","chr2",12793,43537500,43537999,-1.98323524455626,0.0440396572483836,-0.0116688991490366
"118667","chr2",6935,144660000,144660499,-0.703456157308567,0.0440396572483836,-0.0297223747537296
"176611","chr6",4985,73567000,73567499,0.560246031018534,0.0440396572483836,0.0352357194232021
"188214","chr7",4315,99374000,99374499,0.229374551647675,0.0440396572483836,0.0598752313988113
"192195","chr7",7190,157300000,157300499,1.08197276550549,0.0440396572483836,0.03079104105218
"193415","chr8",784,22191000,22191499,1.87981304580034,0.0440396572483836,0.0155497470576882
"27785","chr10",5120,99532500,99532999,0.679372295257468,0.0440493076303008,0.0340507483982982
"75584","chr16",2504,29737000,29737499,1.60672709236902,0.0440656564804425,0.00960516572984416
"184874","chr7",1971,30185000,30185499,0.527206577305043,0.0440882656817332,0.0211200709447615
"165805","chr5",4230,137995000,137995499,0.533963481375746,0.0441259848190004,0.0339376346570482
"133476","chr21",1454,43688000,43688499,-1.02583604292128,0.0441344120800665,-0.0237138561809177
"40708","chr11",7091,112157000,112157499,0.998243617518942,0.0441856527127551,0.0169148463677109
"183239","chr7",832,5701000,5701499,0.453635000041947,0.0441856527127551,0.0133648692640591
"194611","chr8",7802,37595500,37595999,-1.77740808595317,0.0441867704230324,-0.0153714821477
"110451","chr2",1084,25226500,25226999,1.82024605375154,0.0441927945387037,0.0158266346872133
"67225","chr15",1479,54803000,54803499,0.93059388353804,0.0442013531596572,0.0125085648702508
"9863","chr1",7251,109041500,109041999,0.525060256822555,0.044208965500354,0.0188434016571403
"61131","chr14",2095,69040500,69040999,1.13548963355506,0.044208965500354,0.023209346706211
"153787","chr4",1535,38167000,38167499,-1.38565780221248,0.044208965500354,-0.0117383264701108
"101015","chr19",3045,13830500,13830999,0.600002575198623,0.0442439648528462,0.0335610879739576
"127804","chr20",5331,35014500,35014999,-1.77883128514824,0.0442490165112656,-0.0141006293397655
"178692","chr6",9319,124443500,124443999,-1.55039631393527,0.0442490165112656,-0.0148177170291402
"2909","chr1",2137,21937000,21937499,0.396450568479533,0.044256868499468,0.0426638725377636
"163073","chr5",2332,78544500,78544999,1.59566788085631,0.044256868499468,0.0138558794825016
"175694","chr6",4318,43799000,43799499,0.945762832996165,0.044256868499468,0.0140867982066185
"60494","chr14",6229,61467000,61467499,-1.65014846915669,0.0442572781274005,-0.0126974672836456
"62070","chr14",2757,75570500,75570999,1.51362702114644,0.0442572781274005,0.00934705746047504
"192741","chr8",8171,10335000,10335499,-1.66868206054544,0.0442572781274005,-0.00888833069132474
"197959","chr8",3946,103078500,103078999,1.1752952636565,0.0442693818524933,0.0185637714404001
"53664","chr12",7843,131860500,131860999,0.262278246201134,0.044273818577933,0.064066517624503
"36051","chr11",3688,63618000,63618499,1.22600915168334,0.0443081808047081,0.00998052627460441
"49546","chr12",4884,89960000,89960499,1.12726562855664,0.0443081808047081,0.0223663035953972
"53732","chr12",7880,132084000,132084499,0.301536507588485,0.0443081808047081,0.0732483127005198
"67788","chr15",5687,62124500,62124999,-1.4251060085809,0.0443081808047081,-0.0108734278155634
"101835","chr19",3652,16288500,16288999,1.54629015280111,0.0443081808047081,0.0128488218100005
"144315","chr3",3748,69353500,69353999,-0.517767382387982,0.0443081808047081,-0.0444107665469718
"170222","chr6",236,3082000,3082499,-0.639829959921408,0.0443081808047081,-0.0336852887289196
"51200","chr12",6035,109779500,109779999,0.846498804887366,0.0443117322702909,0.0175823934038871
"117435","chr2",6083,118954500,118954999,-0.307103317999557,0.0443257999709167,-0.046400243524241
"67959","chr15",1975,63503500,63503999,-0.369607089731973,0.044339080848369,-0.0511610202190289
"173176","chr6",2411,30259000,30259499,0.784734705231612,0.0443404496032154,0.0348340869340751
"109214","chr2",183,8314000,8314499,-0.504670625034611,0.0443589966243826,-0.044954043727118
"83269","chr17",2024,17640000,17640499,-1.38353211836238,0.0443726896333385,-0.0108631105995982
"159037","chr4",5128,169612500,169612999,-0.362333252607207,0.044413208998108,-0.0673302739600169
"202459","chr9",912,34590500,34590999,1.37817655269725,0.044458957068257,0.0121105589972817
"81979","chr17",1052,7132500,7132999,0.254871500631697,0.0444612388919702,0.0430059118344726
"153515","chr4",1370,26731500,26731999,-1.24156217967076,0.0444813861107131,-0.0121881807356445
"146936","chr3",5586,129195500,129195999,1.27236695424467,0.0445491121759686,0.0237858076203899
"134683","chr22",461,21817000,21817499,-0.436865094995821,0.0445820853808947,-0.0233447567815815
"161710","chr5",1399,56413000,56413499,0.286736542777845,0.0445954669762534,0.0511755111830313
"123275","chr2",10124,226304000,226304499,-1.32183365820741,0.0446171174417986,-0.0128825767886348
"33136","chr11",1611,17389000,17389499,0.611842345404764,0.0446918901536876,0.0323710073512727
"123487","chr2",10261,230218500,230218999,-0.585704757023293,0.0447276573130239,-0.0501777075674704
"39221","chr11",6048,76678000,76678499,-1.1058677344448,0.0447557197236713,-0.01946744857967
"62021","chr14",2725,75406500,75406999,-1.11321795261962,0.0447557197236713,-0.017769292179881
"177284","chr6",11647,97215000,97215499,-1.13319881727944,0.0447557197236713,-0.00992993809441348
"211945","chrX",1232,41706000,41706499,-0.62152893368638,0.04475639922492,-0.0230463912458096
"116349","chr2",5287,101464000,101464499,0.956090204990938,0.0447942966854918,0.0257344123966746
"44134","chr12",1057,10153000,10153499,0.490793457180961,0.0447983677335207,0.0407593491966248
"17727","chr1",12995,211613500,211613999,0.368090449745515,0.0448630480737119,0.037818771526806
"152249","chr4",483,3286000,3286499,0.392906581565466,0.0448737462879699,0.0624206632154309
"196720","chr8",3075,79784000,79784499,-0.710163187340903,0.0448737462879699,-0.0255049025686551
"6354","chr1",4740,42456000,42456499,0.390016771610562,0.0448904922765,0.0525991502528706
"187151","chr7",3573,75950000,75950499,0.962642106942673,0.0449922487007617,0.0177513492373672
"86517","chr17",4493,43556500,43556999,-0.47626919213242,0.0450042567738265,-0.044163415603369
"140896","chr3",1278,31254000,31254499,0.881174000315763,0.0450046169031495,0.0134200437103172
"121697","chr2",8989,201258000,201258499,-0.545152871132083,0.0450344690304259,-0.0447076412941059
"122550","chr2",9594,218063500,218063999,-0.485232632910829,0.045051791444802,-0.0601171251998782
"63901","chr14",4038,99038000,99038499,-1.04989481866964,0.0450931094158954,-0.0233629960124961
"204040","chr9",2054,86069000,86069499,-0.522307582874019,0.0451128658751819,-0.0387137445510385
"104753","chr19",5891,40613000,40613499,0.642163107761796,0.0451314838741466,0.0363890489433863
"123010","chr2",9937,222611500,222611999,-0.886359345321283,0.0451601489427368,-0.0239239186303937
"170681","chr6",574,7130000,7130499,0.498443552799769,0.045165154913742,0.0354557851824841
"2897","chr1",2130,21816000,21816499,0.468210438065026,0.0451810289855352,0.022344272006237
"61783","chr14",2544,74612500,74612999,0.376578808737648,0.0451810289855352,0.0672215908138022
"71201","chr15",4321,90265000,90265499,-0.731619369124997,0.0451810289855352,-0.0249588699940106
"181634","chr6",8517,161375500,161375999,0.245688029954734,0.0451810289855352,0.0311149991862848
"102680","chr19",4310,18366000,18366499,0.740207205560135,0.0451935933094799,0.0305240380467514
"124839","chr2",12166,240967000,240967499,-1.11187254976298,0.0452032387280278,-0.0154912996777124
"145375","chr3",4468,105998000,105998499,0.891928984566641,0.0452032387280278,0.0265516624822885
"34637","chr11",2663,47393000,47393499,0.307745467848152,0.0452178025467492,0.0211169617729773
"37081","chr11",4462,65781000,65781499,0.576201597752422,0.045247974989028,0.0490857939428909
"117918","chr2",6441,128443500,128443999,-0.732849733337689,0.045247974989028,-0.0123766120467057
"46787","chr12",2972,51977000,51977499,-0.46577463852801,0.0453217085744835,-0.0241248669855788
"58738","chr14",335,23285500,23285999,-0.596040511008744,0.0453727842398192,-0.0244379666162402
"31223","chr11",264,835000,835499,1.07974435125734,0.045541463946576,0.0285521473533521
"211248","chrX",766,23784500,23784999,-0.623579531066721,0.045568350498233,-0.01917746652422
"44384","chr12",1249,12562500,12562999,0.336010696775698,0.0456762226786602,0.0531408073699345
"122390","chr2",9477,216083000,216083499,-0.659050412117259,0.0456762226786602,-0.0103767575514028
"172856","chr6",2145,27815000,27815499,0.94460618977434,0.0457369060131583,0.0286267024746218
"70320","chr15",3707,80155000,80155499,-0.854838366159902,0.0457598840657522,-0.0264486386226461
"44370","chr12",1239,12380000,12380499,-0.316071035300257,0.0457822072338432,-0.0322852037605924
"105455","chr19",6406,43625000,43625499,1.0011217738088,0.0458130563084315,0.0165095980755737
"74019","chr16",1354,11609000,11609499,-1.0927270807544,0.0458909834784845,-0.021736358458621
"175547","chr6",4199,43171000,43171499,0.21042543025586,0.0459603086689016,0.0882128827187761
"117192","chr2",5901,112869500,112869999,0.949694372916867,0.0459724688023667,0.0171912559961087
"106555","chr19",7248,47389500,47389999,-0.370259348119877,0.0460013493286198,-0.0538283378633727
"34763","chr11",2757,47950000,47950499,0.927605722004138,0.0460276498280212,0.0123240687536344
"59774","chr14",1095,51095000,51095499,0.441288202558659,0.0460276498280212,0.0251151273692359
"46822","chr12",2997,52015500,52015999,0.979076799456976,0.0460394136879882,0.0160205738816452
"2274","chr1",1658,16905500,16905999,0.921739979208197,0.046044990158107,0.0218435100383079
"111014","chr2",1518,28621500,28621999,-0.265934748396864,0.046120926319078,-0.0468139172549162
"110540","chr2",1156,25878500,25878999,0.238188406388761,0.0461536570429307,0.0671742407363797
"157262","chr4",3913,122746500,122746999,1.05234551261193,0.0461536570429307,0.0197451057173346
"185505","chr7",2398,38345500,38345999,0.722929350154651,0.0462128320195002,0.0274186610791573
"132198","chr21",520,33202000,33202499,-0.853422203562353,0.0462307227635107,-0.0211285597937712
"134252","chr22",127,17769000,17769499,-0.7837999352632,0.0462307227635107,-0.0179929724283244
"152187","chr4",431,2933000,2933499,-0.752460795193293,0.0462307227635107,-0.0206906754134422
"87950","chr17",5597,50919000,50919499,-0.55740471508131,0.0462881587234948,-0.0162490560361022
"98176","chr19",871,2549500,2549999,0.171189590016492,0.0463243908211332,0.0436330545262821
"5418","chr1",4036,36162000,36162499,0.355209942055961,0.0463394993188572,0.0362543329068106
"2845","chr1",2090,21334000,21334499,0.285096490418455,0.0463489403237227,0.0433938927271509
"192684","chr8",245,9002500,9002999,0.178959632515061,0.0463489403237227,0.0462904920616304
"18698","chr1",13741,226660500,226660999,-0.841973823407448,0.0464106190441647,-0.024766606886541
"124111","chr2",10703,234572000,234572499,-0.627255326383762,0.046440028507449,-0.0265262363745928
"150410","chr3",8095,186901000,186901499,-0.847199748359202,0.0464587445236509,-0.0115066187639019
"132859","chr21",1012,38376000,38376499,0.863517476440765,0.0464846524925673,0.0222848186955705
"197731","chr8",3768,100952500,100952999,-0.313294547118834,0.0464846524925673,-0.0508313550954073
"63818","chr14",3992,96501500,96501999,-0.808862685417756,0.0464947633364929,-0.0168507421948164
"209511","chr9",6109,136521500,136521999,0.288413430917994,0.0465000367608252,0.0539500942090156
"29166","chr10",6096,113179000,113179499,-0.316478082118848,0.0465117950880777,-0.0393464313094923
"137623","chr22",2618,41831500,41831999,0.444943398935311,0.0465214627261384,0.0236279288097643
"182956","chr7",607,2956500,2956999,0.735431698409897,0.0465214627261384,0.0269484830719676
"30482","chr10",7003,132320000,132320499,0.474909797164578,0.0465476452639527,0.0267610281697514
"178469","chr6",6310,117469500,117469999,-0.818307667886519,0.0465908146558961,-0.0232467856225671
"91482","chr17",8176,78214000,78214499,0.341887853355511,0.0466081675158533,0.0482415221999601
"95260","chr18",2830,48023500,48023999,-1.46975902275825,0.0466081675158533,-0.011888432290419
"99619","chr19",1949,7872000,7872499,0.552271425045298,0.0466452359514039,0.0348367972893746
"135111","chr22",772,24503500,24503999,0.709085429872613,0.0466452359514039,0.0288628219743359
"200870","chr8",5912,143948000,143948499,0.821068585038854,0.0466452359514039,0.0238774747843582
"179989","chr6",7356,143060500,143060999,0.286874844954935,0.0467042311098655,0.0580870899658663
"47824","chr12",3735,56689000,56689499,-1.05789076513948,0.0467116824277862,-0.0157730450309126
"206908","chr9",4200,121737000,121737499,1.43262513748242,0.0467116824277862,0.0160064168113985
"27608","chr10",4982,97390000,97390499,-0.557282562029964,0.0467616989388962,-0.0476168150601089
"50719","chr12",8706,104823500,104823999,-1.49175732807363,0.0467616989388962,-0.00951174748271463
"66713","chr15",1103,45635000,45635499,0.618883630032224,0.0467616989388962,0.036751649911495
"71832","chr15",4778,99105500,99105999,0.937937549645173,0.0467616989388962,0.017913465304571
"94725","chr18",1131,31943500,31943999,-0.444709154706629,0.0467616989388962,-0.0368505893571495
"67847","chr15",1900,63166500,63166999,-1.43017261777172,0.0468026965528231,-0.00927369175264271
"70688","chr15",3977,85545000,85545499,-0.707233747530303,0.0468026965528231,-0.0271963389892623
"134484","chr22",309,20268500,20268999,0.946652452823693,0.0468026965528231,0.0115160492848233
"91532","chr17",8217,78329000,78329499,1.38273420188439,0.0468144246015629,0.012562686880181
"123745","chr2",10438,231605000,231605499,-0.365888082546621,0.0468144246015629,-0.0625124759548152
"199742","chr8",5129,133209500,133209999,-0.86404727788336,0.0468144246015629,-0.0184046606974599
"206287","chr9",3731,113125500,113125999,0.530983780140259,0.0468144246015629,0.0304590020827925
"136800","chr22",2016,38034500,38034999,1.46731268305605,0.0468326782366497,0.0178115334769446
"8555","chr1",16295,83822000,83822499,-1.1766627144951,0.0468416500537341,-0.0132872558669952
"176105","chr6",4632,52352500,52352999,0.379729441729352,0.0468416500537341,0.036462944720115
"80687","chr17",99,1039500,1039999,0.207948711901057,0.046847957473987,0.0756152938976903
"82930","chr17",9669,14202000,14202499,-1.50143348796974,0.046914320278561,-0.0163450552209198
"98158","chr19",857,2488000,2488499,1.09099566849241,0.0469315655585421,0.00922711461071049
"26720","chr10",7333,88408000,88408499,-1.20651342636831,0.0469360644747512,-0.0125998984814504
"178595","chr6",6404,119347500,119347999,0.321303080058304,0.0469904442623125,0.0228076756638682
"210024","chr9",6488,137445000,137445499,0.414599755102271,0.0469941886495316,0.0412185444176619
"71873","chr15",4809,99496000,99496499,-1.0390131860834,0.0469966585461982,-0.0212514770696979
"113448","chr2",3225,61774500,61774999,-0.646755411085598,0.0469966585461982,-0.017752069900523
"140857","chr3",1256,30673500,30673999,-1.01100222800624,0.0469966585461982,-0.0124150994890689
"173327","chr6",2527,30742500,30742999,0.263148032927295,0.0469966585461982,0.0909851054935026
"144985","chr3",4195,98587500,98587999,-0.820715928827141,0.0470155414051033,-0.0136278098648185
"196887","chr8",3186,81286500,81286999,1.26277635720358,0.0470155414051033,0.0155773081270452
"548","chr1",386,2315000,2315499,0.68681784961298,0.0470749901670664,0.024379442475415
"3383","chr1",2493,24926500,24926999,-0.57837738733919,0.0470749901670664,-0.0446770119625927
"137745","chr22",2707,42430500,42430999,0.741607117740753,0.0470749901670664,0.0254761091408871
"161533","chr5",7200,54728000,54728499,-1.24505342114778,0.047079597102399,-0.0126127338221989
"52356","chr12",6889,120602500,120602999,0.51293975625435,0.0471005074486877,0.0406397983722045
"149464","chr3",7390,172649000,172649499,1.25167125378032,0.0471270285776033,0.00972832241826907
"140336","chr3",894,16829000,16829499,-1.63414796184411,0.0471320933062485,-0.0141940009326037
"7487","chr1",5596,54799000,54799499,1.18707253602782,0.0471424954476121,0.0139529204335301
"75518","chr16",2445,29300000,29300499,0.66229461957293,0.0471509421120608,0.0163185262455526
"98381","chr19",1033,3285000,3285499,0.624737818792553,0.0471509421120608,0.0294912919200781
"189252","chr7",5074,106768000,106768499,1.65772709176288,0.0471776725049259,0.0196416901982224
"25138","chr10",3200,71598500,71598999,0.581070560723218,0.0472434063827495,0.0258971760551382
"178555","chr6",6374,118934000,118934499,-1.22376372249326,0.0472437003269032,-0.0135923486815653
"76615","chr16",3264,50684500,50684999,0.599156647646146,0.0472559692471825,0.0238641789984949
"116068","chr2",5096,98758000,98758499,0.532531880123168,0.0472559692471825,0.0422061818658081
"126407","chr20",1017,11544000,11544499,-0.938688248226357,0.0472559692471825,-0.020828112839401
"197471","chr8",3576,97643500,97643999,-0.379912844571504,0.0472635826281689,-0.0194465269285071
"7364","chr1",5510,53368000,53368499,-0.945143677527823,0.0473004347138763,-0.0281680560553644
"87870","chr17",5534,50634000,50634499,-0.478488824952828,0.0473010293644663,-0.0561777310629551
"204767","chr9",2575,93028500,93028999,-0.605664914210952,0.0473425855844806,-0.0544315043254572
"27703","chr10",5056,97689500,97689999,0.490611501512275,0.0473525981012959,0.0408272460480301
"80195","chr16",5867,89256500,89256999,0.557405106638178,0.0473525981012959,0.0200067210995318
"101284","chr19",3254,14380500,14380999,-1.63341446509278,0.0473525981012959,-0.0202064129286004
"172215","chr6",1666,20444500,20444999,0.59722579550818,0.0473525981012959,0.0256923452186781
"201661","chr9",345,7121000,7121499,-1.20686554259549,0.0473525981012959,-0.0182742889566354
"48140","chr12",3965,57752500,57752999,0.263869294131794,0.0474022633083881,0.0488211663562096
"179306","chr6",6880,135523000,135523499,1.01999172545086,0.0474134458293444,0.021487080249804
"61093","chr14",5403,68874500,68874999,1.69814407911222,0.047429184337325,0.015095471660268
"190417","chr7",5877,132390500,132390999,0.718860376038349,0.0474299409190273,0.0177757083700318
"105273","chr19",9976,42276000,42276499,-1.77950815750022,0.0474986567557253,-0.0177969160824927
"138168","chr22",3036,45131500,45131999,-0.637954876761761,0.047531724262956,-0.046684218468629
"100574","chr19",2682,11813500,11813999,-0.957295361783489,0.0475380536232585,-0.0246210294261895
"163594","chr5",2672,89268500,89268999,-0.782206704316583,0.0475380536232585,-0.0166799665830573
"111367","chr2",1751,32839000,32839499,-1.47176081931211,0.047551621337542,-0.0160177591797459
"14280","chr1",10538,167090500,167090999,-0.432951042418309,0.0476340453684535,-0.0569930312292115
"205845","chr9",3390,107878500,107878999,0.660668586440959,0.0476427451329411,0.0168800911118277
"40572","chr11",6981,110431000,110431499,-1.62156327902078,0.0476565583294982,-0.0189690681084942
"119978","chr2",13509,171924500,171924999,-2.12253341654308,0.0476565583294982,-0.0138761092952599
"142573","chr3",9199,48236000,48236499,-1.28358388164014,0.0476724265360558,-0.0185565223017751
"185526","chr7",2417,38463500,38463999,1.96257393121313,0.047680777407439,0.0128118807151805
"194353","chr8",1467,29848000,29848499,0.744431159813444,0.047680777407439,0.021550780178979
"29406","chr10",6254,117237000,117237499,-0.948394674218442,0.0477049382725081,-0.0123609061457151
"109752","chr2",583,11697500,11697999,1.31049831880716,0.0477111717265948,0.0163610321167111
